SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20191119,34.9,35.3,33.5,34.05,45243
21STCENMGM,20191119,13.5,14.0,13.5,13.95,2241
3IINFOTECH,20191119,1.9,2.0,1.9,1.95,1289251
3MINDIA,20191119,22350.05,22444.0,22105.05,22310.05,693
3PLAND,20191119,6.2,6.5,6.2,6.2,3035
5PAISA,20191119,157.9,158.1,154.0,154.9,6437
63MOONS,20191119,107.5,108.5,102.4,104.2,151202
A2ZINFRA,20191119,8.75,9.05,8.75,8.85,175576
AARTIDRUGS,20191119,526.9,527.0,516.1,520.9,9958
AARTIIND,20191119,835.0,855.0,816.0,841.5,269118
AARVEEDEN,20191119,13.05,13.3,12.25,12.35,4425
AAVAS,20191119,1677.0,1700.0,1657.45,1688.95,55782
ABAN,20191119,28.75,28.75,27.05,27.55,30710
ABB,20191119,1451.3,1480.0,1451.3,1474.55,43691
ABBOTINDIA,20191119,12876.0,12899.95,12650.0,12785.15,6314
ABCAPITAL,20191119,81.55,84.1,81.55,83.65,2028488
ABFRL,20191119,212.0,220.0,208.25,217.65,647553
ABSLBANETF,20191119,330.0,330.0,314.5,314.5,52
ABSLNN50ET,20191119,283.7,283.7,281.91,282.7,3
ACC,20191119,1499.0,1502.9,1481.0,1491.15,514558
ACCELYA,20191119,1137.0,1245.2,1136.95,1194.7,148357
ACE,20191119,82.0,82.45,80.1,80.55,270844
ADANIENT,20191119,202.0,202.6,196.25,199.7,2954848
ADANIGAS,20191119,146.35,147.75,146.2,146.45,337626
ADANIGREEN,20191119,94.05,97.6,92.0,96.2,1471915
ADANIPORTS,20191119,367.5,368.15,361.55,364.05,2758083
ADANIPOWER,20191119,59.85,61.0,59.15,60.25,6159411
ADANITRANS,20191119,270.95,271.95,265.1,268.1,177796
ADFFOODS,20191119,298.0,302.0,297.3,300.15,37519
ADHUNIK,20191119,0.55,0.6,0.55,0.55,16249
ADHUNIKIND,20191119,98.5,104.0,97.35,102.9,110708
ADLABS,20191119,3.3,3.3,3.3,3.3,47998
ADORWELD,20191119,317.15,317.3,309.2,311.1,3779
ADROITINFO,20191119,9.1,9.5,9.1,9.5,10490
ADSL,20191119,18.5,18.5,17.4,17.5,215525
ADVANIHOTR,20191119,57.5,60.0,56.2,56.85,20920
ADVENZYMES,20191119,165.75,165.75,160.1,161.55,43140
AEGISCHEM,20191119,177.0,179.8,174.05,175.55,122330
AFFLE,20191119,1645.0,1649.0,1607.25,1624.95,75513
AGARIND,20191119,110.05,110.05,105.65,107.85,3281
AGCNET,20191119,118.05,130.0,118.05,127.95,3493
AGRITECH,20191119,43.55,44.45,43.05,43.35,2501
AGROPHOS,20191119,124.3,125.15,124.3,125.05,718345
AHLEAST,20191119,182.9,187.5,174.25,179.1,5916
AHLUCONT,20191119,274.6,279.4,269.05,270.0,3536
AHLWEST,20191119,272.0,327.0,270.0,325.6,25100
AIAENG,20191119,1651.0,1658.0,1630.0,1649.05,7769
AIONJSW,20191119,10.0,10.05,9.9,10.0,87638
AIRAN,20191119,11.0,11.35,10.5,11.0,3617
AJANTPHARM,20191119,972.15,984.0,967.0,972.15,29646
AJMERA,20191119,120.6,122.5,119.85,120.5,28689
AKASH,20191119,62.25,63.0,62.25,62.45,2005
AKSHARCHEM,20191119,209.8,209.8,200.5,203.3,2240
AKSHOPTFBR,20191119,6.5,6.75,6.4,6.5,354354
AKZOINDIA,20191119,1948.0,1948.0,1900.0,1911.0,4497
ALANKIT,20191119,14.5,15.1,14.15,15.1,29664
ALBERTDAVD,20191119,427.0,438.95,405.1,414.45,7768
ALBK,20191119,25.2,27.1,25.0,25.8,11531981
ALCHEM,20191119,0.85,0.85,0.8,0.85,850
ALEMBICLTD,20191119,51.75,53.9,51.3,51.95,132068
ALICON,20191119,381.4,399.9,373.2,391.05,2536
ALKALI,20191119,42.95,42.95,39.25,39.95,26630
ALKEM,20191119,2119.35,2150.0,2100.0,2117.05,78374
ALKYLAMINE,20191119,1018.0,1030.0,1005.0,1017.05,9488
ALLCARGO,20191119,95.95,95.95,94.0,94.3,94725
ALLSEC,20191119,286.9,286.9,279.0,279.15,1432
ALMONDZ,20191119,9.8,9.8,8.9,9.15,1638
ALOKTEXT,20191119,2.2,2.2,2.2,2.2,338002
ALPA,20191119,16.6,16.6,16.15,16.25,7464
ALPHAGEO,20191119,166.0,168.0,154.95,160.85,9231
ALPSINDUS,20191119,0.8,0.8,0.75,0.8,40070
AMARAJABAT,20191119,749.25,761.0,745.9,754.9,650025
AMBER,20191119,1000.0,1003.3,980.0,987.4,5608
AMBIKCO,20191119,887.0,888.0,875.2,879.75,2675
AMBUJACEM,20191119,201.45,202.45,198.7,201.4,2382060
AMDIND,20191119,16.65,17.3,16.5,16.7,3572
AMJLAND,20191119,19.35,19.95,18.5,19.05,20223
AMRUTANJAN,20191119,437.5,454.0,437.5,447.95,57670
ANANTRAJ,20191119,33.85,34.35,33.0,33.6,216374
ANDHRABANK,20191119,17.6,20.85,17.5,20.2,9309090
ANDHRACEMT,20191119,2.7,2.8,2.65,2.7,66161
ANDHRSUGAR,20191119,295.85,300.0,289.4,290.0,16915
ANIKINDS,20191119,8.25,8.6,8.25,8.6,21
ANKITMETAL,20191119,0.6,0.7,0.6,0.7,73334
ANSALAPI,20191119,4.6,5.0,4.6,5.0,59006
ANSALHSG,20191119,5.9,6.4,5.8,6.4,242828
ANTGRAPHIC,20191119,0.65,0.65,0.6,0.6,61797
ANUP,20191119,488.95,490.0,471.0,474.65,60090
APARINDS,20191119,471.0,476.95,446.0,447.6,19951
APCL,20191119,152.8,152.8,147.8,150.15,559
APCOTEXIND,20191119,160.2,162.0,160.1,161.45,12079
APEX,20191119,293.0,305.0,280.0,290.9,342750
APLAPOLLO,20191119,1512.4,1535.6,1505.05,1525.75,11322
APLLTD,20191119,548.4,561.75,548.4,549.5,20211
APOLLO,20191119,70.0,82.4,67.45,76.55,364215
APOLLOHOSP,20191119,1408.8,1420.8,1402.0,1410.95,472316
APOLLOPIPE,20191119,374.95,374.95,360.0,365.8,5825
APOLLOTYRE,20191119,169.9,169.95,167.5,167.9,1177120
APOLSINHOT,20191119,725.1,757.0,725.1,732.05,906
APTECHT,20191119,160.95,165.5,160.1,162.15,191161
ARCHIDPLY,20191119,27.6,27.6,25.9,26.2,15074
ARCHIES,20191119,19.65,19.65,19.1,19.6,13908
ARCOTECH,20191119,2.7,2.7,2.7,2.7,6413
ARIES,20191119,67.2,68.8,65.5,66.1,54540
ARIHANT,20191119,28.1,29.35,25.9,26.55,7720
ARIHANTSUP,20191119,26.5,26.5,25.05,25.15,780
ARMANFIN,20191119,553.05,564.85,537.3,542.55,1645
AROGRANITE,20191119,40.95,41.0,37.6,38.05,1789
ARROWGREEN,20191119,55.4,55.4,52.2,53.25,1088
ARROWTEX,20191119,9.8,9.8,9.5,9.6,16487
ARSHIYA,20191119,15.55,16.75,15.55,16.1,34127
ARSSINFRA,20191119,24.1,24.45,22.8,23.75,2657
