SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME
20MICRONS,20200103,35.85,35.85,34.95,35.05,12358
21STCENMGM,20200103,15.9,15.9,15.9,15.9,352
3IINFOTECH,20200103,2.1,2.45,2.05,2.3,10553064
3MINDIA,20200103,21521.55,21521.55,21251.0,21335.85,963
3PLAND,20200103,6.2,6.2,5.7,6.15,1052
5PAISA,20200103,219.9,220.95,210.85,212.25,48114
63MOONS,20200103,110.5,116.65,108.95,111.55,429308
A2ZINFRA,20200103,8.2,8.5,7.85,8.4,525674
AARTIDRUGS,20200103,590.2,590.2,565.0,568.45,19115
AARTIIND,20200103,844.8,844.8,834.0,840.7,91994
AARVEEDEN,20200103,15.0,15.0,13.8,13.95,11669
AAVAS,20200103,1989.3,2050.1,1965.0,2039.9,65539
ABAN,20200103,27.0,28.05,27.0,28.05,150661
ABB,20200103,1295.0,1329.7,1285.0,1322.25,32674
ABBOTINDIA,20200103,13170.0,13274.2,13150.0,13248.25,6850
ABCAPITAL,20200103,106.55,109.75,106.15,107.75,4053643
ABFRL,20200103,239.0,243.95,237.65,239.9,336401
ABMINTLTD,20200103,14.75,14.75,14.75,14.75,52
ABSLBANETF,20200103,318.41,318.41,318.41,318.41,1
ACC,20200103,1493.0,1494.0,1467.1,1476.3,568262
ACCELYA,20200103,1064.0,1068.85,1055.0,1061.85,1707
ACE,20200103,83.4,86.4,79.1,83.2,958863
ADANIENT,20200103,210.25,212.35,205.8,208.3,2512421
ADANIGAS,20200103,177.0,182.0,172.3,174.5,3420929
ADANIGREEN,20200103,187.8,192.6,183.0,192.6,3670040
ADANIPORTS,20200103,382.7,384.35,379.2,382.5,3684824
ADANIPOWER,20200103,64.4,64.95,62.7,63.25,8114232
ADANITRANS,20200103,354.65,356.1,343.0,346.55,355922
ADFFOODS,20200103,314.8,314.8,306.1,309.85,20936
ADHUNIKIND,20200103,46.85,47.5,44.65,45.1,20982
ADLABS,20200103,4.75,4.75,4.4,4.55,36419
ADORWELD,20200103,314.0,319.75,302.15,306.1,10931
ADROITINFO,20200103,6.75,6.75,6.55,6.6,88
ADSL,20200103,21.4,21.4,20.2,20.2,21905
ADVANIHOTR,20200103,52.6,53.7,52.6,53.4,4736
ADVENZYMES,20200103,169.9,175.6,168.4,169.4,122301
AEGISCHEM,20200103,197.95,202.0,190.0,192.75,125409
AFFLE,20200103,1590.0,1607.3,1557.4,1562.45,88039
AGARIND,20200103,111.0,123.9,108.1,117.2,179693
AGCNET,20200103,149.95,149.95,142.75,145.25,3904
AGRITECH,20200103,46.65,46.65,44.3,44.75,8009
AGROPHOS,20200103,65.05,65.05,65.05,65.05,1298
AHLEAST,20200103,171.0,175.75,167.3,170.85,10839
AHLUCONT,20200103,283.0,291.15,281.5,286.25,51741
AHLWEST,20200103,371.0,399.95,350.05,355.35,2052
AIAENG,20200103,1622.15,1650.0,1622.15,1648.6,6281
AIONJSW,20200103,18.0,19.0,15.8,18.65,810265
AIRAN,20200103,13.4,13.6,13.0,13.45,10272
AJANTPHARM,20200103,980.0,984.85,972.0,977.65,23013
AJMERA,20200103,125.0,129.2,122.8,125.45,68815
AKASH,20200103,70.75,73.5,69.5,70.2,7769
AKSHARCHEM,20200103,249.85,252.0,244.0,247.25,19013
AKSHOPTFBR,20200103,7.0,7.05,6.9,6.95,180462
AKZOINDIA,20200103,1998.95,1998.95,1960.7,1982.55,2881
ALANKIT,20200103,12.9,12.9,12.25,12.8,33030
ALBERTDAVD,20200103,429.95,437.8,421.15,426.35,7716
ALBK,20200103,19.1,19.1,18.8,18.9,885549
ALCHEM,20200103,0.95,0.95,0.85,0.95,32636
ALEMBICLTD,20200103,61.85,62.4,59.4,59.95,172904
ALICON,20200103,415.2,420.9,405.35,414.8,4972
ALKALI,20200103,44.6,46.8,42.15,42.65,14836
ALKEM,20200103,2094.0,2100.0,2079.95,2094.65,18082
ALKYLAMINE,20200103,1173.55,1198.3,1152.65,1163.1,24076
ALLCARGO,20200103,103.2,103.8,101.05,101.2,81283
ALLSEC,20200103,297.85,297.85,282.15,292.9,144
ALMONDZ,20200103,12.0,12.0,11.35,12.0,370
ALOKTEXT,20200103,3.1,3.15,3.0,3.15,6826667
ALPA,20200103,16.85,18.15,16.2,17.2,251150
ALPHAGEO,20200103,193.5,193.5,182.3,187.05,14823
ALPSINDUS,20200103,2.2,2.2,2.15,2.15,5803
AMARAJABAT,20200103,726.9,732.0,718.2,720.7,494404
AMBER,20200103,1147.0,1162.5,1130.45,1139.4,38359
AMBIKCO,20200103,862.15,884.6,846.55,849.9,6265
AMBUJACEM,20200103,204.95,205.8,202.25,203.4,2007973
AMDIND,20200103,16.25,17.4,15.35,15.75,34700
AMJLAND,20200103,20.5,20.9,19.45,20.9,2307
AMRUTANJAN,20200103,447.2,447.9,434.0,437.65,16541
ANANTRAJ,20200103,35.6,38.1,35.15,36.3,1099241
ANDHRABANK,20200103,16.9,16.9,16.55,16.7,1336034
ANDHRACEMT,20200103,2.05,2.1,2.0,2.05,134801
ANDHRSUGAR,20200103,311.25,317.45,305.6,308.65,76720
ANIKINDS,20200103,8.15,8.3,8.0,8.3,1395
ANKITMETAL,20200103,0.5,0.5,0.45,0.5,3330
ANSALAPI,20200103,5.1,5.35,4.85,5.15,52220
ANSALHSG,20200103,5.3,5.55,5.2,5.55,54148
ANTGRAPHIC,20200103,0.55,0.6,0.55,0.6,3272
ANUP,20200103,488.0,488.05,473.0,478.15,7761
APARINDS,20200103,400.0,403.5,392.0,396.6,23333
APCL,20200103,149.4,151.8,146.5,148.55,6404
APCOTEXIND,20200103,164.0,171.0,161.0,164.9,47048
APEX,20200103,408.5,413.75,396.3,403.3,795430
APLAPOLLO,20200103,1910.0,1910.0,1825.35,1851.3,35950
APLLTD,20200103,563.9,569.0,558.2,563.65,17141
APOLLO,20200103,77.55,79.0,75.25,77.2,41923
APOLLOHOSP,20200103,1494.65,1505.0,1481.55,1486.1,629443
APOLLOPIPE,20200103,345.0,364.0,342.1,350.5,3953
APOLLOTYRE,20200103,169.8,169.8,164.0,165.15,2231107
APOLSINHOT,20200103,702.0,758.0,681.0,746.85,1950
APTECHT,20200103,168.65,172.5,166.0,166.65,221681
ARCHIDPLY,20200103,28.05,30.85,27.65,28.35,25308
ARCHIES,20200103,18.75,18.75,18.3,18.35,29876
ARCOTECH,20200103,2.1,2.3,2.1,2.25,7959
ARIES,20200103,67.95,69.2,67.0,67.85,35177
ARIHANT,20200103,20.8,21.65,19.7,21.5,3635
ARIHANTSUP,20200103,28.9,28.9,27.6,28.2,5709
ARMANFIN,20200103,698.0,725.05,691.5,695.95,38805
AROGRANITE,20200103,38.8,39.9,37.8,39.35,19565
ARROWGREEN,20200103,52.45,52.45,48.5,50.5,6419
ARROWTEX,20200103,10.65,10.65,10.0,10.1,23336
ARSHIYA,20200103,16.1,16.4,16.0,16.25,5425
ARSSINFRA,20200103,21.9,22.2,21.2,21.95,28832
ARVIND,20200103,41.8,42.75,41.35,42.0,1837770
ARVINDFASN,20200103,391.5,408.0,391.5,405.4,37254
ARVSMART,20200103,89.35,91.35,86.75,88.3,4196
ASAHIINDIA,20200103,204.85,210.6,204.65,208.65,33228
ASAHISONG,20200103,154.15,157.0,150.0,151.0,5642
ASAL,20200103,34.45,35.3,33.5,34.8,21099
ASHAPURMIN,20200103,30.95,30.95,30.95,30.95,28228
ASHIANA,20200103,104.05,106.95,103.05,105.85,27172
ASHIMASYN,20200103,7.5,8.25,6.8,7.15,132513
ASHOKA,20200103,109.9,111.5,105.8,106.75,897851
ASHOKLEY,20200103,84.25,84.95,82.9,83.7,16113767
ASIANHOTNR,20200103,97.0,98.25,95.1,95.9,1522
ASIANPAINT,20200103,1779.8,1779.8,1747.05,1751.4,1318628
ASIANTILES,20200103,227.5,229.0,222.35,223.4,28251
ASPINWALL,20200103,152.0,152.0,144.0,145.2,955
ASTEC,20200103,436.75,439.65,428.0,437.75,4651
ASTERDM,20200103,160.8,165.0,160.8,164.1,121551
ASTRAL,20200103,1160.0,1170.3,1145.0,1149.1,38292
ASTRAMICRO,20200103,84.1,86.4,83.05,83.5,179411
ASTRAZEN,20200103,2634.0,2639.95,2555.0,2568.5,16517
ASTRON,20200103,40.2,40.3,39.0,40.1,508831
ATFL,20200103,688.95,689.0,662.75,675.85,10087
ATLANTA,20200103,6.25,6.35,6.05,6.35,21004
ATLASCYCLE,20200103,56.65,56.65,53.0,54.6,8451
ATUL,20200103,4133.3,4149.95,4099.0,4132.6,3468
ATULAUTO,20200103,252.95,257.4,246.45,249.65,14523
AUBANK,20200103,796.8,802.5,792.0,797.95,90898
AURIONPRO,20200103,61.9,61.95,58.0,59.7,12222
AUROPHARMA,20200103,461.0,471.9,457.2,460.3,2784762
AUSOMENT,20200103,35.1,37.8,35.1,36.0,720
AUTOAXLES,20200103,831.05,853.9,830.0,838.4,6791
AUTOIND,20200103,25.0,25.4,24.6,24.75,6515
AUTOLITIND,20200103,22.5,22.75,21.75,22.15,4830
AVADHSUGAR,20200103,299.25,304.9,290.8,293.45,188621
AVANTIFEED,20200103,610.0,617.3,601.1,603.7,405978
AVTNPL,20200103,35.75,35.85,33.55,34.0,180731
AXISBANK,20200103,753.15,756.25,740.5,742.95,8489729
AXISCADES,20200103,55.5,55.9,54.0,55.2,50860
AXISGOLD,20200103,3464.05,3545.0,3464.05,3530.1,797
AXISNIFTY,20200103,1266.68,1268.21,1253.87,1262.4,182
AYMSYNTEX,20200103,30.95,31.0,29.45,30.15,6228
BAGFILMS,20200103,1.85,1.95,1.85,1.9,21234
BAJAJ-AUTO,20200103,3125.5,3128.25,3065.0,3072.05,424311
